SE RIBEIRO GONÇALVES FID=SEL-421-R117-V0-Z007007-D20060413
02:39,7
Cycles, IAW A, IBW B, ICW C, VAY A, VBY B, VCY C, TRIP
9.66, -416.467888, -416.467888, 853.087448, 135.680525, 281.391104, -415.216756, 0
9.69, -275.406184, -550.812368, 839.653, 57.569762, 336.556401, -392.683484, 0
9.72, -120.910032, -658.287952, 802.708268, -19.92271, 376.882714, -355.86082, 0
9.75, 30.227508, -745.611864, 728.818804, -100.163142, 407.041575, -305.641851, 0
9.78, 184.72366, -809.425492, 634.777668, -178.342604, 422.361452, -244.362343, 0
9.81, 339.219812, -836.294388, 527.302084, -246.560711, 423.529335, -178.136507, 0
9.84, 470.20568, -843.011612, 392.957604, -308.870704, 410.613923, -103.117199, 0
9.87, 594.474324, -802.708268, 238.461452, -357.303499, 381.829042, -25.830824, 0
9.9, 691.874072, -748.970476, 80.606688, -394.057464, 340.815739, 53.997414, 0
9.93, 759.046312, -668.363788, -70.530852, -416.109843, 284.619957, 133.344759, 0
9.96, 812.784104, -567.605428, -231.744228, -425.384208, 220.180295, 208.776261, 0
9.99, 826.218552, -443.336784, -379.523156, -417.68992, 148.802034, 273.628117, 0
10.02, 809.425492, -278.764796, -517.226248, -395.087949, 71.44696, 328.587317, 0
10.05, 775.839372, -137.703092, -624.701832, -360.875847, -5.908114, 371.043299, 0
10.08, 705.30852, 20.151672, -725.460192, -312.030858, -86.56074, 400.377772, 0
10.11, 621.34322, 174.647824, -789.27382, -250.476554, -166.526376, 417.00293, 0
10.14, 517.226248, 329.143976, -829.577164, -186.036892, -237.01155, 421.880559, 0
10.17, 376.164544, 470.20568, -836.294388, -110.261895, -301.519911, 408.827749, 0
10.2, 235.10284, 597.832936, -812.784104, -32.632025, -351.120589, 381.897741, 0
10.23, 87.323912, 698.591296, -769.122148, 45.410039, -388.424146, 340.678341, 0
10.26, -77.248076, 772.48076, -688.51546, 126.543558, -413.911475, 286.612228, 0
10.29, -231.744228, 816.142716, -587.7571, 201.219371, -424.216325, 223.477847, 0
10.32, -372.805932, 846.370224, -470.20568, 267.651304, -421.12487, 154.160556, 0
10.35, -500.433188, 829.577164, -332.502588, 325.908056, -402.850936, 77.492472, 0
10.38, -614.625996, 795.991044, -171.289212, 370.218911, -369.875416, -0.68699, 0
10.41, -712.025744, 728.818804, -20.151672, 402.57614, -323.434892, -80.858723, 0
10.44, -762.404924, 648.212116, 137.703092, 419.75089, -263.941558, -159.244282, 0
10.47, -809.425492, 540.736532, 292.199244, 424.903315, -197.990518, -231.927824, 0
10.5, -816.142716, 396.316216, 443.336784, 411.50701, -124.139093, -293.34473, 0
10.53, -792.632432, 245.178676, 567.605428, 385.607487, -46.577922, -344.250689, 0
10.56, -745.611864, 90.682524, 668.363788, 346.861251, 31.189346, -382.172537, 0
10.59, -678.439624, -63.813628, 769.122148, 292.589041, 113.35335, -407.865963, 0
10.62, -577.681264, -225.027004, 816.142716, 229.660757, 190.158832, -420.094385, 0
10.65, -466.847068, -369.44732, 846.370224, 161.580048, 258.926531, -419.544793, 0
10.68, -329.143976, -500.433188, 843.011612, 83.469285, 319.725146, -401.545655, 0
10.71, -171.289212, -617.984608, 812.784104, 6.663803, 364.379496, -370.356309, 0
10.74, -16.79306, -715.384356, 759.046312, -72.82094, 398.179404, -323.984484, 0
10.77, 144.420316, -785.915208, 668.363788, -153.130071, 418.995201, -266.277324, 0
10.8, 278.764796, -829.577164, 557.529592, -224.164837, 424.628519, -201.150672, 0
10.83, 429.902336, -839.653, 436.61956, -288.810596, 416.934231, -129.222819, 0
10.86, 547.453756, -822.85994, 288.840632, -342.189719, 393.095678, -52.417337, 0
10.89, 658.287952, -769.122148, 134.34448, -382.996925, 356.410412, 26.930008, 0
10.92, 738.89464, -698.591296, -26.868896, -409.995632, 305.092259, 106.414751, 0
10.95, 799.349656, -597.832936, -178.006436, -423.666733, 242.644868, 183.838524, 0
10.98, 822.85994, -480.281516, -319.06814, -422.430151, 174.083266, 252.537524, 0
11.01, 816.142716, -335.8612, -466.847068, -404.568411, 97.483881, 311.20647, 0
11.04, 792.632432, -188.082272, -594.474324, -374.340851, 20.334904, 357.646994, 0
11.07, 738.89464, -30.227508, -698.591296, -331.197879, -58.737645, 391.240805, 0
11.1, 386.24038, -248.537288, 201.51672, -265.17814, -133.344759, 391.446902, 0
11.13, 345.937036, 399.674828, 843.011612, -230.14165, -245.392828, 166.526376, 0
11.16, 439.978172, 732.177416, 806.06688, -221.004683, -356.273014, 271.429749, 0
11.19, 315.709528, 819.501328, 728.818804, -66.706729, -365.822175, 132.382973, 0
11.22, 325.785364, 812.784104, 1199.024484, -16.419061, -424.834616, 115.345621, 0
11.25, 130.985868, 782.556596, 1390.465368, 61.416906, -450.871537, 38.540139, 0
11.28, -171.289212, 1192.30726, 1336.727576, 164.808901, -439.261406, 124.963481, 0
11.31, -73.889464, 1390.465368, 1091.5489, 288.123606, -400.721267, 55.852287, 0
11.34, -184.72366, 1195.665872, 1165.438364, 336.144207, -389.52333, -19.167021, 0
11.37, -221.668392, 1078.114452, 1074.75584, 375.371336, -352.013676, -50.012872, 0
11.4, -298.916468, 990.79054, 930.335524, 432.597603, -308.664607, -131.421187, 0
11.43, -715.384356, 1064.680004, 705.30852, 469.557665, -233.027008, -191.67021, 0
11.46, -540.736532, 920.259688, 436.61956, 443.658142, -196.685237, -254.1863, 0
11.49, -500.433188, 718.742968, 26.868896, 433.765486, -137.947592, -298.703252, 0
11.52, -423.185112, 470.20568, -392.957604, 405.049304, -70.966067, -328.518618, 0
11.55, -329.143976, 345.937036, -1004.224988, 362.112429, 4.877629, -343.907194, 0
11.58, -591.115712, 228.385616, -1313.217292, 295.337001, 71.378261, -350.570997, 0
11.61, -413.109276, -36.944732, -1729.68518, 229.866854, 144.336599, -383.065624, 0
11.64, -211.592556, -241.820064, -2152.870292, 162.060941, 218.668917, -339.716555, 0
11.67, -80.606688, -547.453756, -2485.37288, 83.881479, 288.5358, -313.610935, 0
11.7, 43.661956, -661.646564, -2932.068276, 11.335335, 341.640127, -279.60493, 0
11.73, -134.34448, -769.122148, -3059.695532, -70.416475, 373.447764, -204.448224, 0
11.76, 10.075836, -1007.5836, -3123.50916, -154.366653, 401.20216, -147.084559, 0
11.79, 228.385616, -1111.700572, -3257.85364, -240.103005, 396.118434, -59.493334, 0
11.82, 261.971736, -1272.913948, -3160.453892, -301.794707, 398.522899, 5.49592, 0
11.85, 325.785364, -1229.251992, -3079.847204, -378.119296, 367.53965, 70.004281, 0
11.88, 174.647824, -1165.438364, -2680.172376, -421.399666, 325.495862, 127.505344, 0
11.91, 134.34448, -1316.575904, -2213.325308, -452.932507, 287.093121, 209.875445, 0
11.94, 198.158108, -1246.045052, -1880.82272, -459.184116, 234.675784, 266.964314, 0
11.97, 191.440884, -1249.403664, -1343.4448, -461.519882, 176.899925, 328.312521, 0
12, 120.910032, -1111.700572, -785.915208, -440.154493, 98.651764, 369.188426, 0
12.03, -110.834196, -856.44606, -87.323912, -428.544362, 19.510516, 417.346425, 0
12.06, -248.537288, -809.425492, 604.55016, -370.9746, -51.318153, 441.322376, 0
12.09, -302.27508, -665.005176, 1172.155588, -325.289765, -135.611826, 444.48253, 0
12.12, -349.295648, -530.660696, 1813.65048, -258.514337, -214.753074, 448.535771, 1
12.15, -476.922904, -251.8959, 2310.725056, -185.624698, -277.54396, 430.399235, 1
12.18, -648.212116, 43.661956, 2878.330484, -96.522095, -320.13734, 394.33226, 1
12.21, -775.839372, 134.34448, 3388.839508, 3.572348, -356.204315, 366.85266, 1
12.24, -869.880508, 255.254512, 3754.928216, 100.30054, -371.592891, 297.191874, 1
12.27, -913.542464, 349.295648, 4033.693012, 196.47914, -379.355878, 235.362774, 1
12.3, -970.638868, 517.226248, 4174.754716, 280.29192, -370.28761, 154.710148, 1
12.33, -1034.452496, 701.949908, 4208.340836, 353.79985, -363.142914, 64.302264, 1
12.36, -1017.659436, 728.818804, 4094.148028, 418.033415, -331.541374, -11.197937, 1
12.39, -1004.224988, 738.89464, 3859.045188, 462.756464, -287.780111, -99.063958, 1
12.42, -896.749404, 691.874072, 3492.95648, 494.151907, -234.332289, -185.418601, 1
12.45, -802.708268, 769.122148, 2975.730232, 516.547781, -165.083697, -274.452505, 1
12.48, -688.51546, 802.708268, 2418.20064, 522.387196, -92.812349, -345.418572, 1
12.51, -463.488456, 735.536028, 1709.533508, 505.349844, -13.258907, -389.592029, 1
12.54, -275.406184, 634.777668, 957.20442, 482.198281, 66.63803, -437.063038, 1
12.57, -70.530852, 476.922904, 231.744228, 441.459774, 142.756522, -449.497557, 1
12.6, 124.268644, 476.922904, -544.095144, 379.630674, 222.378663, -464.199143, 1
12.63, 349.295648, 406.392052, -1232.610604, 309.626393, 281.597201, -457.329243, 1
12.66, 634.777668, 315.709528, -1941.277736, 222.516061, 344.525485, -435.55166, 1
12.69, 849.728836, 214.951168, -2629.793196, 137.604097, 385.538788, -407.934662, 1
12.72, 1071.397228, 43.661956, -3170.529728, 40.188915, 421.468365, -364.173399, 1
12.75, 1249.403664, 23.510284, -3667.604304, -58.943742, 436.101252, -315.671905, 1
12.78, 1424.051488, -16.79306, -4013.54134, -154.366653, 437.543931, -244.499741, 1
12.81, 1595.3407, -47.020568, -4299.02336, -241.064791, 426.895586, -164.259309, 1
12.84, 1733.043792, -77.248076, -4450.1609, -320.412136, 399.622083, -75.843696, 1
12.87, 1796.85742, -137.703092, -4372.912824, -388.218049, 357.372198, 16.831255, 1
12.9, 1759.912688, -63.813628, -4215.05806, -441.73457, 298.634553, 105.79646, 1
12.93, 1719.609344, -20.151672, -3879.19686, -480.686903, 236.32456, 194.005976, 1
12.96, 1692.740448, 36.944732, -3466.087584, -503.151476, 160.137369, 274.864699, 1
12.99, 1615.492372, 94.041136, -2942.144112, -509.196988, 82.026606, 338.960866, 1
13.02, 1457.637608, 130.985868, -2267.0631, -496.556372, 0.274796, 392.614785, 1
13.05, 1209.10032, 241.820064, -1581.906252, -468.114986, -79.759539, 425.796402, 1
13.08, 977.356092, 305.633692, -816.142716, -421.193569, -164.19061, 452.382915, 1
13.11, 759.046312, 372.805932, -63.813628, -359.707964, -246.423313, 467.1532, 1
13.14, 520.58486, 426.543724, 668.363788, -296.77968, -316.839788, 470.58815, 1
13.17, 255.254512, 456.771232, 1420.692876, -214.134783, -377.775801, 456.092661, 1
13.2, -73.889464, 547.453756, 2105.849724, -134.443943, -427.101683, 427.239081, 1
13.23, -372.805932, 581.039876, 2767.496288, -48.570193, -461.725979, 381.485547, 1
13.26, -638.13628, 591.115712, 3284.722536, 38.402741, -482.129582, 319.519049, 1
13.29, -859.804672, 577.681264, 3697.831812, 122.696414, -485.908027, 248.072089, 1
13.32, -1057.96278, 527.302084, 4033.693012, 202.043759, -477.251953, 165.701988, 1
13.35, -1293.06562, 510.509024, 4211.699448, 273.147224, -452.795109, 80.583927, 1
13.38, -1460.99622, 399.674828, 4282.2303, 336.762498, -408.552953, -1.854873, 1
13.41, -1561.75458, 298.916468, 4171.396104, 382.722129, -355.517325, -84.843265, 1
13.44, -1595.3407, 161.213376, 3943.010488, 417.415124, -285.993937, -165.701988, 1
13.47, -1612.13376, 30.227508, 3610.5079, 436.92564, -209.394552, -242.850965, 1
13.5, -1615.492372, -77.248076, 3143.660832, 439.330105, -122.627715, -311.20647, 1
13.53, -1548.320132, -255.254512, 2619.71736, 422.49885, -34.006005, -367.333553, 1
13.56, -1434.127324, -426.543724, 1978.222468, 392.27129, 54.821802, -417.071629, 1
13.59, -1256.120888, -591.115712, 1286.348396, 342.12102, 146.260171, -448.947965, 1
13.62, -1071.397228, -735.536028, 607.908772, 282.35289, 227.050195, -466.672307, 1
13.65, -900.108016, -836.294388, -117.55142, 215.508763, 298.84065, -470.656849, 1
13.68, -681.798236, -973.99748, -789.27382, 138.909378, 360.257556, -453.276002, 1
13.71, -450.054008, -1078.114452, -1460.99622, 60.317722, 404.705809, -421.81186, 1
13.74, -191.440884, -1155.362528, -2072.263604, -23.426359, 437.406533, -373.104269, 1
13.77, 36.944732, -1172.155588, -2592.848464, -104.765975, 456.84835, -314.504022, 1
13.8, 245.178676, -1145.286692, -3049.619696, -180.540972, 461.932076, -248.896477, 1
13.83, 443.336784, -1131.852244, -3368.687836, -249.789564, 452.451614, -170.442219, 1
13.86, 628.060444, -1074.75584, -3586.997616, -311.962159, 423.941529, -92.468854, 1
13.89, 789.27382, -990.79054, -3664.245692, -359.98276, 379.90547, -9.892656, 1
13.92, 876.597732, -856.44606, -3617.225124, -395.362745, 324.396678, 70.279077, 1
13.95, 950.487196, -691.874072, -3456.011748, -419.338696, 251.987932, 147.840248, 1
13.98, 990.79054, -534.019308, -3173.88834, -426.758188, 179.510487, 223.134352, 1
14.01, 967.280256, -342.578424, -2811.158244, -418.308211, 99.682249, 286.200034, 1
14.04, 937.052748, -130.985868, -2354.387012, -392.752183, 25.556028, 340.266147, 1
14.07, 866.521896, 20.151672, -1803.574644, -349.952706, -51.52425, 376.195724, 1
