SE COLINAS FID=SEL-421-R117-V0-Z007007-D20060413
49:36,1
Cycles, IAW A, IBW B, ICW C, VAY A, VBY B, VCY C, TRIP
9.66, 117.55142, 33.58612, -127.627256, 413.56798, -78.591656, -337.105993, 0
9.69, 87.323912, 63.813628, -127.627256, 376.127025, 6.457706, -384.851798, 0
9.72, 70.530852, 97.399748, -137.703092, 329.343006, 89.3087, -419.269997, 0
9.75, 40.303344, 124.268644, -137.703092, 270.330565, 168.037754, -436.856941, 0
9.78, 16.79306, 137.703092, -134.34448, 199.776692, 244.362343, -440.291891, 0
9.81, -10.075836, 151.13754, -124.268644, 123.589501, 308.802005, -427.170382, 0
9.84, -30.227508, 147.778928, -100.75836, 42.799477, 361.081944, -398.522899, 0
9.87, -67.17224, 154.496152, -80.606688, -40.807206, 402.782237, -357.166101, 0
9.9, -90.682524, 151.13754, -47.020568, -121.59723, 429.300051, -305.298356, 0
9.93, -114.192808, 154.496152, -36.944732, -200.532381, 440.154493, -240.789995, 0
9.96, -124.268644, 147.778928, -13.434448, -272.254137, 436.032553, -167.556861, 0
9.99, -137.703092, 134.34448, 13.434448, -332.365762, 415.835047, -89.3087, 0
10.02, -134.34448, 107.475584, 50.37918, -379.90547, 380.455062, -6.045512, 0
10.05, -137.703092, 94.041136, 77.248076, -416.041144, 333.739742, 77.561171, 0
10.08, -144.420316, 67.17224, 104.116972, -435.55166, 276.925669, 156.290225, 0
10.11, -124.268644, 33.58612, 110.834196, -440.017095, 205.959602, 233.370503, 0
10.14, -114.192808, 3.358612, 124.268644, -430.124439, 131.283789, 300.420727, 0
10.17, -94.041136, -33.58612, 137.703092, -402.301344, 50.905959, 353.11286, 0
10.2, -63.813628, -50.37918, 141.061704, -361.35674, -34.212102, 396.736725, 0
10.23, -47.020568, -97.399748, 141.061704, -311.412567, -115.276922, 426.277295, 0
10.26, -10.075836, -114.192808, 147.778928, -247.865992, -194.143374, 439.055309, 0
10.29, 3.358612, -124.268644, 137.703092, -175.113751, -267.170411, 437.61263, 0
10.32, 16.79306, -134.34448, 127.627256, -97.415182, -327.350735, 419.269997, 0
10.35, 63.813628, -137.703092, 97.399748, -15.732071, -376.676617, 386.225778, 0
10.38, 83.9653, -137.703092, 80.606688, 67.805913, -413.56798, 341.640127, 0
10.41, 117.55142, -144.420316, 63.813628, 147.977646, -434.933369, 285.444345, 0
10.44, 117.55142, -127.627256, 40.303344, 224.851827, -441.04758, 217.432335, 0
10.47, 137.703092, -127.627256, 13.434448, 293.550827, -431.498419, 142.20693, 0
10.5, 144.420316, -117.55142, -13.434448, 348.99092, -406.217187, 62.653488, 0
10.53, 147.778928, -87.323912, -43.661956, 392.408688, -365.547379, -21.708884, 0
10.56, 151.13754, -60.455016, -80.606688, 424.353723, -316.977186, -104.353781, 0
10.59, 154.496152, -30.227508, -104.116972, 438.574416, -254.87329, -182.464544, 0
10.62, 137.703092, -10.075836, -114.192808, 439.124008, -182.121049, -257.689949, 0
10.65, 124.268644, 13.434448, -117.55142, 423.460636, -105.79646, -319.931243, 0
10.68, 100.75836, 53.737792, -120.910032, 390.553815, -23.220262, -369.394523, 0
10.71, 77.248076, 80.606688, -137.703092, 346.174261, 61.485605, -409.239943, 0
10.74, 50.37918, 117.55142, -134.34448, 291.764653, 141.313843, -432.185409, 0
10.77, 20.151672, 134.34448, -127.627256, 224.096138, 219.630703, -440.497988, 0
10.8, 3.358612, 137.703092, -120.910032, 149.282927, 288.604499, -433.215894, 0
10.83, -26.868896, 144.420316, -114.192808, 69.798184, 344.662883, -409.171244, 0
10.86, -67.17224, 147.778928, -87.323912, -13.190208, 390.347718, -372.417279, 0
10.89, -80.606688, 151.13754, -53.737792, -95.629008, 422.567549, -324.053183, 0
10.92, -100.75836, 164.571988, -50.37918, -174.770256, 438.643115, -264.147655, 0
10.95, -110.834196, 144.420316, -23.510284, -249.308671, 439.261406, -193.250287, 0
10.98, -117.55142, 144.420316, 0, -313.473537, 425.040713, -116.582203, 0
11.01, -127.627256, 117.55142, 30.227508, -365.066486, 394.194862, -35.242587, 0
11.04, -137.703092, 94.041136, 63.813628, -404.705809, 350.021405, 49.669377, 0
11.07, -141.061704, 63.813628, 97.399748, -430.399235, 297.123175, 130.184605, 0
11.1, -134.34448, 36.944732, 114.192808, -440.085794, 230.347747, 208.501465, 0
11.13, -114.192808, 10.075836, 127.627256, -435.414262, 155.94673, 279.467532, 0
11.16, -107.475584, -13.434448, 137.703092, -413.774077, 77.904666, 336.281605, 0
11.19, -77.248076, -43.661956, 130.985868, -376.814015, -6.251609, 383.890012, 0
11.22, -57.096404, -77.248076, 141.061704, -330.44219, -89.583496, 417.827318, 0
11.25, -13.434448, -100.75836, 157.854764, -271.498448, -168.449948, 435.345563, 0
11.28, 16.79306, -104.116972, 157.854764, -203.074244, -246.904206, 436.169951, 0
11.31, 107.475584, -198.158108, 2136.077232, -143.031318, -327.350735, 304.680065, 0
11.34, 80.606688, -379.523156, 4060.561908, -139.046776, -453.756895, 172.777985, 0
11.37, 120.910032, -298.916468, 5101.731628, -25.830824, -458.22233, 160.137369, 0
11.4, -33.58612, -80.606688, 5481.254784, 24.662941, -522.661992, 53.310424, 0
11.43, 255.254512, -6.717224, 5323.40002, 124.688685, -531.867658, 11.816228, 0
11.46, 214.951168, -302.27508, 5259.586392, 194.486869, -496.212877, 3.778445, 0
11.49, 124.268644, -389.598992, 5118.524688, 329.343006, -427.651275, -0.893087, 0
11.52, 6.717224, -255.254512, 4873.346012, 409.514739, -348.784823, -3.847144, 0
11.55, -204.875332, 36.944732, 4396.423108, 491.610044, -269.231381, -53.035628, 0
11.58, 225.027004, 117.55142, 3694.4732, 505.143747, -205.547408, -73.714027, 0
11.61, 154.496152, -191.440884, 3153.736668, 536.813986, -111.498477, -99.407453, 0
11.64, -23.510284, -329.143976, 2438.352312, 530.424979, -33.593811, -155.94673, 0
11.67, -275.406184, -188.082272, 1487.865116, 500.060021, 44.036059, -169.068239, 0
11.7, -423.185112, 171.289212, 238.461452, 447.367888, 111.429778, -192.975491, 0
11.73, -83.9653, 157.854764, -1024.37666, 377.8445, 181.914952, -239.690811, 0
11.76, -10.075836, -16.79306, -2277.138936, 312.649149, 255.216785, -231.034737, 0
11.79, -191.440884, -10.075836, -3533.259824, 222.241265, 307.977617, -244.56844, 0
11.82, -392.957604, 305.633692, -4833.042668, 138.840679, 371.386794, -231.859125, 0
11.85, -473.564292, 510.509024, -6089.163556, 47.951902, 410.545224, -212.005114, 0
11.88, -157.854764, 396.316216, -7130.333276, -33.112918, 447.505286, -188.716153, 0
11.91, 23.510284, 258.613124, -7886.020976, -111.429778, 473.610906, -134.237846, 0
11.94, -67.17224, 265.330348, -8302.488864, -195.448655, 472.099528, -85.667653, 0
11.97, -251.8959, 460.129844, -8483.853912, -256.109872, 462.206872, -57.294966, 0
12, -298.916468, 554.17098, -8396.53, -327.282036, 421.468365, 6.045512, 0
12.03, 10.075836, 325.785364, -7990.137948, -380.661159, 377.981898, 43.829962, 0
12.06, 285.48202, 282.123408, -7432.608356, -427.926071, 314.916216, 73.370532, 0
12.09, 255.254512, 352.65426, -6633.2587, -460.832892, 228.011981, 116.444805, 0
12.12, 107.475584, 486.99874, -5669.337056, -489.411676, 135.680525, 138.153689, 0
12.15, 120.910032, 483.640128, -4584.50538, -493.94581, 38.334042, 163.297523, 0
12.18, 423.185112, 178.006436, -3372.046448, -479.587719, -66.225836, 183.563728, 0
12.21, 638.13628, 161.213376, -2199.89086, -449.016664, -167.900356, 196.066946, 0
12.24, 675.081012, 255.254512, -950.487196, -409.239943, -256.93426, 224.508332, 0
12.27, 587.7571, 325.785364, 332.502588, -341.502729, -337.792983, 234.675784, 0
12.3, 554.17098, 214.951168, 1679.306, -255.079387, -401.614354, 243.88145, 0
12.33, 759.046312, -16.79306, 3039.54386, -175.457246, -449.841052, 247.934691, 1
12.36, 903.466628, 0, 4194.906388, -85.049362, -482.95397, 213.928686, 1
12.39, 920.259688, 117.55142, 5155.46942, 12.984111, -497.38076, 182.258447, 1
12.42, 772.48076, 171.289212, 5988.405196, 109.574905, -501.708797, 155.397138, 1
12.45, 641.494892, 26.868896, 6676.920656, 190.29623, -488.793385, 116.376106, 1
12.48, 708.667132, -214.951168, 7103.46438, 269.849672, -458.771922, 76.668084, 1
12.51, 631.419056, -231.744228, 7184.071068, 334.426732, -420.850074, 19.92271, 1
12.54, 517.226248, -141.061704, 6915.382108, 394.057464, -356.753907, -27.342202, 1
12.57, 319.06814, -50.37918, 6384.721412, 435.963854, -284.619957, -67.668515, 1
12.6, 167.9306, -174.647824, 5719.716236, 467.427996, -204.310826, -113.971641, 1
12.63, 161.213376, -298.916468, 4796.097936, 481.511291, -112.872457, -146.191472, 1
12.66, 26.868896, -261.971736, 3674.321528, 468.733277, -22.945466, -179.235691, 1
12.69, -147.778928, -178.006436, 2431.635088, 451.077634, 83.057091, -196.960033, 1
12.72, -349.295648, -97.399748, 1172.155588, 421.468365, 175.800741, -213.585191, 1
12.75, -517.226248, -204.875332, 6.717224, 375.989627, 263.735461, -214.409579, 1
12.78, -614.625996, -325.785364, -1098.266124, 306.741035, 343.563699, -214.409579, 1
12.81, -769.122148, -305.633692, -2216.68392, 229.592058, 403.95012, -222.653459, 1
12.84, -937.052748, -278.764796, -3308.23282, 148.664636, 453.894293, -202.730749, 1
12.87, -1084.831676, -245.178676, -4241.926956, 55.714889, 487.694201, -187.273474, 1
12.9, -1128.493632, -272.047572, -5024.483552, -34.3495, 502.739282, -157.389409, 1
12.93, -1104.983348, -302.27508, -5652.543996, -131.558585, 495.731984, -125.169578, 1
12.96, -1121.776408, -258.613124, -6095.88078, -218.600218, 476.427565, -98.720463, 1
12.99, -1121.776408, -248.537288, -6287.321664, -299.52764, 447.093092, -47.951902, 1
13.02, -1108.34196, -214.951168, -6216.790812, -362.387225, 394.813153, -6.114211, 1
13.05, -1017.659436, -235.10284, -5897.722672, -413.705378, 334.56413, 38.127945, 1
13.08, -903.466628, -235.10284, -5323.40002, -456.985748, 260.094414, 85.18676, 1
13.11, -829.577164, -238.461452, -4483.74702, -479.862515, 178.6174, 123.314705, 1
13.14, -718.742968, -255.254512, -3503.032316, -479.999913, 94.461125, 158.419894, 1
13.17, -611.267384, -228.385616, -2377.897296, -464.130444, -1.37398, 179.029594, 1
13.2, -433.260948, -241.820064, -1185.590036, -434.521175, -91.507068, 204.242127, 1
13.23, -221.668392, -208.233944, 23.510284, -397.561113, -185.4873, 215.02787, 1
13.26, -40.303344, -194.799496, 1225.89338, -336.968595, -273.42202, 216.40185, 1
13.29, 137.703092, -181.365048, 2361.104236, -267.170411, -346.380358, 218.256723, 1
13.32, 268.68896, -147.778928, 3435.860076, -188.166561, -409.995632, 208.089271, 1
13.35, 443.336784, -104.116972, 4389.705884, -98.514366, -457.53534, 192.425899, 1
13.38, 617.984608, -53.737792, 5192.414152, -8.24388, -492.159636, 166.663774, 1
13.41, 738.89464, -30.227508, 5843.98488, 81.408315, -501.640098, 139.390271, 1
13.44, 822.85994, 6.717224, 6310.831948, 169.549132, -495.31979, 108.613119, 1
13.47, 853.087448, 53.737792, 6559.369236, 253.774106, -475.946672, 67.599816, 1
13.5, 896.749404, 90.682524, 6569.445072, 326.182852, -434.795971, 28.85358, 1
13.53, 940.41136, 137.703092, 6344.418068, 381.96644, -381.004654, -12.503218, 1
13.56, 960.563032, 167.9306, 5864.136552, 432.391506, -314.023129, -53.447822, 1
13.59, 947.128584, 204.875332, 5175.621092, 464.817434, -234.744483, -96.522095, 1
13.62, 873.23912, 268.68896, 4258.720016, 484.534047, -146.809763, -138.016291, 1
13.65, 782.556596, 298.916468, 3167.171116, 482.198281, -53.928715, -167.350764, 1
13.68, 698.591296, 349.295648, 1951.353572, 462.275571, 40.738507, -195.379956, 1
13.71, 621.34322, 396.316216, 651.570728, 429.437449, 137.604097, -215.096569, 1
13.74, 517.226248, 433.260948, -681.798236, 381.004654, 226.638001, -224.439633, 1
13.77, 379.523156, 453.41262, -1947.99496, 319.519049, 309.695092, -227.737185, 1
13.8, 248.537288, 443.336784, -3143.660832, 246.62941, 379.493276, -222.790857, 1
13.83, 110.834196, 413.109276, -4241.926956, 164.671503, 434.246379, -211.249425, 1
13.86, 6.717224, 379.523156, -5212.565824, 77.835967, 475.465779, -191.051919, 1
13.89, -97.399748, 362.730096, -6028.70854, -12.159723, 499.991322, -165.56459, 1
13.92, -211.592556, 369.44732, -6670.203432, -100.850132, 505.762038, -135.405729, 1
13.95, -302.27508, 322.426752, -7056.443812, -187.891765, 490.991753, -92.537553, 1
13.98, -372.805932, 278.764796, -7170.63662, -269.712274, 460.764193, -48.020601, 1
14.01, -392.957604, 211.592556, -7036.29214, -343.220204, 415.148057, -5.427221, 1
14.04, -433.260948, 184.72366, -6629.900088, -403.881421, 354.899034, 39.295828, 1
14.07, -466.847068, 134.34448, -5991.763808, -450.596741, 284.276462, 79.484743, 1
14.1, -463.488456, 67.17224, -5145.393584, -479.587719, 199.364498, 117.887484, 1
14.13, -460.129844, -6.717224, -4100.865252, -489.205579, 102.292811, 152.236984, 1
