SE COLINAS FID=SEL-421-R117-V0-Z007007-D20060413
23:18,9
Cycles, IAW A, IBW B, ICW C, VAY A, VBY B, VCY C, TRIP
9.39, -984.073316, 1192.30726, -184.72366, 274.864699, -433.559389, 164.328008, 0
9.42, -1111.700572, 1074.75584, 60.455016, 333.121451, -413.018388, 83.12579, 0
9.45, -1215.817544, 930.335524, 315.709528, 379.081082, -376.333122, 1.854873, 0
9.48, -1262.838112, 748.970476, 540.736532, 415.354154, -328.793414, -83.194489, 0
9.51, -1276.27256, 540.736532, 738.89464, 433.147195, -270.055769, -163.022727, 0
9.54, -1232.610604, 335.8612, 910.183852, 437.269135, -201.356769, -234.332289, 0
9.57, -1135.210856, 97.399748, 1051.245556, 427.032984, -128.123635, -300.832921, 0
9.6, -1014.300824, -144.420316, 1172.155588, 397.423715, -44.929146, -352.769365, 0
9.63, -836.294388, -399.674828, 1249.403664, 357.097402, 39.708022, -396.668026, 0
9.66, -648.212116, -614.625996, 1272.913948, 304.267871, 121.322434, -424.491121, 0
9.69, -446.695396, -806.06688, 1266.196724, 239.690811, 200.807177, -435.002068, 0
9.72, -225.027004, -970.638868, 1202.383096, 170.37352, 269.162682, -435.345563, 0
9.75, 23.510284, -1091.5489, 1078.114452, 92.125359, 326.938541, -414.735863, 0
9.78, 272.047572, -1192.30726, 937.052748, 9.686559, 376.264423, -381.554246, 0
9.81, 493.715964, -1252.762276, 769.122148, -74.607114, 411.232214, -336.350304, 0
9.84, 712.025744, -1266.196724, 567.605428, -155.397138, 432.391506, -276.238679, 0
9.87, 890.03218, -1232.610604, 352.65426, -229.592058, 438.093523, -212.417308, 0
9.9, 1034.452496, -1141.92808, 117.55142, -295.955292, 428.613061, -138.428485, 0
9.93, 1155.362528, -1021.018048, -137.703092, -349.403114, 402.232645, -56.539277, 0
9.96, 1239.327828, -853.087448, -382.881768, -392.546086, 361.494138, 25.41863, 0
9.99, 1286.348396, -675.081012, -597.832936, -422.979743, 310.382082, 110.674089, 0
10.02, 1276.27256, -470.20568, -795.991044, -435.345563, 247.385099, 186.792581, 0
10.05, 1215.817544, -241.820064, -950.487196, -435.620359, 177.037323, 257.964745, 0
10.08, 1101.624736, 0, -1091.5489, -418.857803, 101.056229, 320.068641, 0
10.11, 963.921644, 238.461452, -1192.30726, -385.470089, 16.006867, 368.638834, 0
10.14, 785.915208, 486.99874, -1256.120888, -341.914923, -67.118923, 408.896448, 0
10.17, 597.832936, 698.591296, -1279.631172, -284.345161, -148.38984, 428.956556, 0
10.2, 386.24038, 879.956344, -1249.403664, -217.77583, -225.538817, 436.513446, 0
10.23, 154.496152, 1017.659436, -1165.438364, -145.985375, -289.772382, 430.74273, 0
10.26, -87.323912, 1131.852244, -1027.735272, -64.920555, -345.418572, 403.675324, 0
10.29, -342.578424, 1229.251992, -873.23912, 17.999138, -390.004223, 368.295339, 0
10.32, -560.888204, 1266.196724, -681.798236, 101.605821, -420.025686, 317.526778, 0
10.35, -765.763536, 1269.555336, -483.640128, 180.334875, -436.719543, 255.972474, 0
10.38, -933.694136, 1219.176156, -261.971736, 252.262728, -436.994339, 189.677939, 0
10.41, -1071.397228, 1115.059184, -16.79306, 315.053614, -421.949258, 111.361079, 0
10.44, -1192.30726, 977.356092, 228.385616, 363.623807, -390.279019, 30.090162, 0
10.47, -1252.762276, 806.06688, 463.488456, 404.911906, -345.487271, -54.27221, 0
10.5, -1279.631172, 617.984608, 675.081012, 428.750459, -291.215061, -137.535398, 0
10.53, -1252.762276, 403.03344, 859.804672, 437.475232, -224.508332, -211.043328, 0
10.56, -1175.5142, 178.006436, 1007.5836, 433.009797, -152.855275, -281.391104, 0
10.59, -1051.245556, -63.813628, 1128.493632, 409.377341, -73.095736, -337.724284, 0
10.62, -893.390792, -302.27508, 1225.89338, 372.005085, 12.778014, -384.164808, 0
10.65, -725.460192, -540.736532, 1269.555336, 323.915785, 94.529824, -418.514308, 0
10.68, -527.302084, -748.970476, 1276.27256, 262.567578, 174.838955, -432.941098, 0
10.71, -298.916468, -916.901076, 1225.89338, 194.143374, 248.278186, -437.61263, 0
10.74, -67.17224, -1057.96278, 1118.417796, 119.604959, 307.977617, -423.804131, 0
10.77, 184.72366, -1162.079752, 984.073316, 36.960062, 361.425439, -393.233076, 0
10.8, 433.260948, -1232.610604, 826.218552, -46.303126, 401.133461, -353.525054, 0
10.83, 638.13628, -1266.196724, 631.419056, -128.810625, 426.483392, -297.191874, 0
10.86, 843.011612, -1246.045052, 423.185112, -205.684806, 438.230921, -234.400988, 0
10.89, 990.79054, -1185.590036, 191.440884, -274.727301, 433.078496, -164.396707, 0
10.92, 1118.417796, -1068.038616, -50.37918, -333.464946, 412.468796, -82.919693, 0
10.95, 1229.251992, -910.183852, -308.992304, -379.630674, 375.989627, -1.167883, 0
10.98, 1269.555336, -735.536028, -520.58486, -415.903746, 328.106424, 84.156275, 0
11.01, 1286.348396, -537.37792, -728.818804, -433.765486, 269.30008, 163.915814, 0
11.04, 1235.969216, -319.06814, -906.82524, -437.750028, 200.394983, 235.774968, 0
11.07, 1145.286692, -83.9653, -1047.886944, -427.30778, 127.367946, 301.794707, 0
11.1, 1021.018048, 164.571988, -1162.079752, -398.248103, 44.929146, 353.318957, 0
11.13, 849.728836, 403.03344, -1232.610604, -357.853091, -40.257614, 396.805424, 0
11.16, 665.005176, 628.060444, -1282.989784, -304.886162, -120.91024, 424.216325, 0
11.19, 453.41262, 822.85994, -1269.555336, -239.965607, -200.738478, 434.658573, 0
11.22, 228.385616, 970.638868, -1205.741708, -170.37352, -269.30008, 434.315078, 0
11.25, -16.79306, 1104.983348, -1081.473064, -91.987961, -327.282036, 413.911475, 0
11.28, -255.254512, 1192.30726, -923.6183, -9.411763, -376.401821, 380.661159, 0
11.31, -557.529592, -1195.665872, 1796.85742, 89.652195, -271.773244, 193.868578, 0
11.34, -765.763536, -1084.831676, 1759.912688, 143.993104, -207.539679, 47.264912, 0
11.37, -782.556596, -1222.534768, 2042.036096, 224.989225, -416.728134, 196.066946, 0
11.4, -960.563032, -1044.528332, 2075.622216, 289.291489, -250.545253, -24.319446, 0
11.43, -1094.907512, -1272.913948, 2508.883164, 342.739311, -375.989627, -3.366251, 0
11.46, -1266.196724, -2236.835592, 3486.239256, 411.50701, -390.485116, 20.128807, 0
11.49, -1413.975652, -1934.560512, 3271.288088, 415.216756, -156.358924, -237.01155, 0
11.52, -1380.389532, -1689.381836, 3049.619696, 443.245948, -258.583036, -219.287208, 0
11.55, -1195.665872, -1326.65174, 2576.055404, 440.085794, -131.352488, -282.696385, 0
11.58, -785.915208, -2035.318872, 2999.240516, 407.659866, -99.888346, -329.205608, 0
11.61, -1098.266124, -1823.726316, 3052.978308, 379.836771, -119.811056, -258.239541, 0
11.64, -1041.16972, -1397.182592, 2441.710924, 352.013676, 22.395874, -366.783961, 0
11.67, -678.439624, -836.294388, 1595.3407, 281.734599, -2.954057, -301.794707, 0
11.7, -292.199244, -426.543724, 977.356092, 213.379094, 99.819647, -283.314676, 0
11.73, 188.082272, -1024.37666, 1219.176156, 144.611395, 142.619124, -316.564992, 0
11.76, 6.717224, -174.647824, 416.467888, 69.317291, 234.675784, -292.795138, 0
11.79, 13.434448, 214.951168, -36.944732, -24.869038, 265.727732, -235.568871, 0
11.82, 265.330348, 994.149152, -1094.907512, -113.35335, 304.33657, -210.21894, 0
11.85, 943.769972, 1034.452496, -1612.13376, -189.952735, 397.423715, -206.990087, 0
11.88, 1249.403664, 638.13628, -1413.975652, -237.69854, 270.399264, -68.149408, 0
11.91, 846.370224, 1642.361268, -2199.89086, -308.321112, 360.66975, -37.578353, 0
11.94, 789.27382, 1729.68518, -2260.345876, -366.028272, 327.831628, 34.555597, 0
11.97, 900.108016, 2441.710924, -3140.30222, -392.546086, 248.827778, 127.436645, 0
12, 1434.127324, 2015.1672, -3076.488592, -428.132168, 314.091828, 115.826514, 0
12.03, 1588.623476, 1628.92682, -2784.289348, -441.459774, 232.820911, 191.67021, 0
12.06, 1068.038616, 2327.518116, -3173.88834, -414.598465, 215.371365, 208.295368, 0
12.09, 775.839372, 2038.677484, -2579.414016, -402.370043, 171.816199, 223.340449, 0
12.12, 685.156848, 2297.290608, -2854.8202, -377.363607, 69.866883, 306.328841, 1
12.15, 1188.948648, 1319.934516, -2334.23534, -339.922652, 64.57706, 297.878864, 1
12.18, 1010.942212, 1094.907512, -1917.767452, -259.68222, -41.150701, 315.32841, 1
12.21, 429.902336, 1393.82398, -1813.65048, -186.998678, -118.437076, 320.13734, 1
12.24, 124.268644, 849.728836, -967.280256, -130.253304, -125.787869, 279.192736, 1
12.27, -110.834196, 822.85994, -715.384356, -24.456844, -218.600218, 250.476554, 1
12.3, 258.613124, -265.330348, 167.9306, 29.815366, -281.459803, 243.400557, 1
12.33, -57.096404, -376.164544, 460.129844, 107.513935, -286.612228, 194.967762, 1
12.36, -517.226248, -352.65426, 799.349656, 187.685668, -322.060912, 136.642311, 1
12.39, -849.728836, -799.349656, 1541.602908, 263.941558, -358.196586, 103.460694, 1
12.42, -920.259688, -1078.114452, 1914.40884, 332.228364, -346.92995, 28.784881, 1
12.45, -607.908772, -1921.126064, 2576.055404, 364.929088, -344.937679, -12.640616, 1
12.48, -789.27382, -1635.644044, 2391.331744, 400.858665, -325.289765, -48.638892, 1
12.51, -937.052748, -1575.189028, 2401.40758, 416.041144, -266.483421, -139.45897, 1
12.54, -1135.210856, -1608.775148, 2666.737928, 422.704947, -223.95874, -194.143374, 1
12.57, -1031.093884, -1780.06436, 2780.930736, 425.865101, -161.717446, -255.422882, 1
12.6, -648.212116, -2015.1672, 2757.420452, 394.538357, -95.285513, -304.886162, 1
12.63, -624.701832, -1387.106756, 2078.980828, 359.501867, -57.913257, -300.283329, 1
12.66, -597.832936, -1037.811108, 1696.09906, 301.451212, 5.358522, -307.702821, 1
12.69, -560.888204, -762.404924, 1370.313696, 236.736754, 78.591656, -316.977186, 1
12.72, -392.957604, -708.667132, 1246.045052, 176.212935, 124.139093, -303.306085, 1
12.75, -77.248076, -315.709528, 614.625996, 100.094443, 201.425468, -304.405269, 1
12.78, 80.606688, 413.109276, -302.27508, 31.258045, 244.362343, -273.765515, 1
12.81, 225.027004, 762.404924, -792.632432, -57.981956, 278.23095, -219.14981, 1
12.84, 285.48202, 1104.983348, -1212.458932, -124.482588, 331.610073, -199.845391, 1
12.87, 456.771232, 1007.5836, -1232.610604, -214.066084, 334.56413, -125.513073, 1
12.9, 611.267384, 1581.906252, -1971.505244, -274.383806, 337.724284, -57.294966, 1
12.93, 681.798236, 2183.0978, -2656.662092, -325.701959, 334.220635, -14.014596, 1
12.96, 836.294388, 2267.0631, -2901.840768, -369.325824, 300.695523, 64.096167, 1
12.99, 826.218552, 2394.690356, -3036.185248, -406.285886, 289.841081, 116.238708, 1
13.02, 816.142716, 2008.449976, -2623.075972, -423.666733, 255.148086, 161.236553, 1
13.05, 685.156848, 2374.538684, -2932.068276, -425.315509, 202.112458, 220.111596, 1
13.08, 651.570728, 2498.807328, -3056.33692, -420.575278, 146.534967, 269.30008, 1
13.11, 617.984608, 2250.27004, -2774.213512, -381.554246, 89.171302, 291.008964, 1
13.14, 534.019308, 1941.277736, -2404.766192, -341.43403, 19.029623, 319.175554, 1
13.17, 359.371484, 1323.293128, -1625.568208, -286.131335, -39.639323, 326.869842, 1
13.2, 16.79306, 1373.672308, -1444.20316, -220.455091, -100.231841, 313.473537, 1
13.23, -63.813628, 1078.114452, -1115.059184, -164.946299, -169.755229, 327.488133, 1
13.26, -110.834196, 641.494892, -654.92934, -77.973365, -193.593782, 269.506177, 1
13.29, -147.778928, 57.096404, -23.510284, -1.580077, -249.102574, 238.179433, 1
13.32, -396.316216, -476.922904, 772.48076, 84.087576, -290.047178, 210.90593, 1
13.35, -732.177416, -503.7918, 1064.680004, 164.671503, -304.748764, 134.169147, 1
13.38, -802.708268, -843.011612, 1457.637608, 234.469687, -342.395816, 104.765975, 1
13.41, -789.27382, -1182.231424, 1780.06436, 298.565854, -345.006378, 50.012872, 1
13.44, -698.591296, -1669.230164, 2223.401144, 346.174261, -335.457217, -17.655643, 1
13.47, -822.85994, -1887.539944, 2576.055404, 398.797695, -325.289765, -69.317291, 1
13.5, -1074.75584, -1736.402404, 2643.227644, 422.086656, -298.565854, -131.077692, 1
13.53, -1034.452496, -1837.160764, 2727.192944, 437.61263, -258.239541, -185.281203, 1
13.56, -826.218552, -1931.2019, 2639.869032, 432.528904, -200.051488, -234.744483, 1
13.59, -527.302084, -2058.829156, 2535.75206, 412.537495, -147.496753, -270.880157, 1
13.62, -493.715964, -1817.009092, 2250.27004, 378.119296, -74.607114, -304.199172, 1
13.65, -544.095144, -1444.20316, 1944.636348, 329.7552, -26.174319, -308.939403, 1
13.68, -396.316216, -1199.024484, 1588.623476, 271.910642, 43.349069, -317.801574, 1
13.71, -107.475584, -1004.224988, 1148.645304, 205.959602, 112.322865, -313.817032, 1
13.74, 23.510284, -691.874072, 644.853504, 85.392857, 162.473135, -280.841512, 1
