SE COLINAS FID=SEL-421-R117-V0-Z007007-D20060413
02:39,7
Cycles, IAW A, IBW B, ICW C, VAY A, VBY B, VCY C, TRIP
9.66, 685.156848, -732.177416, 63.813628, 347.204746, -399.003792, 54.684404, 0
9.69, 759.046312, -661.646564, -87.323912, 389.52333, -358.196586, -29.059677, 0
9.72, 806.06688, -554.17098, -235.10284, 420.369181, -307.634122, -110.467992, 0
9.75, 822.85994, -423.185112, -386.24038, 433.284593, -247.041604, -186.242989, 0
9.78, 809.425492, -278.764796, -517.226248, 431.086225, -173.877169, -256.865561, 0
9.81, 772.48076, -130.985868, -631.419056, 414.598465, -98.583065, -317.114584, 0
9.84, 695.232684, 30.227508, -701.949908, 383.203022, -15.251178, -368.982329, 0
9.87, 607.908772, 178.006436, -762.404924, 337.792983, 68.973796, -406.69808, 0
9.9, 500.433188, 339.219812, -812.784104, 283.795569, 146.32887, -429.36875, 0
9.93, 366.088708, 486.99874, -819.501328, 217.08884, 222.309964, -436.513446, 0
9.96, 221.668392, 601.191548, -802.708268, 143.031318, 286.749626, -426.414693, 0
9.99, 73.889464, 695.232684, -748.970476, 63.340478, 343.014107, -402.782237, 0
10.02, -83.9653, 759.046312, -665.005176, -20.953195, 389.866825, -365.135185, 0
10.05, -235.10284, 816.142716, -560.888204, -101.67452, 419.476094, -315.603206, 0
10.08, -376.164544, 839.653, -443.336784, -179.098293, 435.620359, -256.315969, 0
10.11, -507.150412, 829.577164, -305.633692, -250.06436, 433.009797, -185.624698, 0
10.14, -617.984608, 795.991044, -167.9306, -311.824761, 416.384639, -108.407022, 0
10.17, -705.30852, 725.460192, -10.075836, -364.036001, 387.599758, -26.79261, 0
10.2, -765.763536, 641.494892, 147.778928, -401.545655, 341.983622, 56.470578, 0
10.23, -806.06688, 523.943472, 295.557856, -427.513877, 289.085392, 135.955321, 0
10.26, -802.708268, 386.24038, 443.336784, -434.040282, 223.27175, 210.493736, 0
10.29, -785.915208, 231.744228, 570.96404, -426.964285, 148.733335, 277.750057, 0
10.32, -732.177416, 83.9653, 668.363788, -405.255401, 71.172164, 334.907625, 0
10.35, -658.287952, -67.17224, 732.177416, -369.051028, -14.289392, 383.203022, 0
10.38, -560.888204, -221.668392, 785.915208, -320.686932, -95.629008, 415.422853, 0
10.41, -443.336784, -372.805932, 829.577164, -262.842374, -172.228393, 433.009797, 0
10.44, -305.633692, -507.150412, 829.577164, -193.04419, -245.461527, 434.383777, 0
10.47, -161.213376, -617.984608, 802.708268, -117.750086, -306.191443, 419.682191, 0
10.5, -10.075836, -698.591296, 735.536028, -35.586082, -360.463653, 391.5843, 0
10.53, 147.778928, -769.122148, 651.570728, 47.264912, -401.20216, 350.227502, 0
10.56, 302.27508, -806.06688, 544.095144, 126.887053, -426.689489, 297.672767, 0
10.59, 439.978172, -829.577164, 409.750664, 202.868147, -436.92564, 234.744483, 0
10.62, 554.17098, -802.708268, 268.68896, 270.330565, -428.68176, 161.167854, 0
10.65, 658.287952, -755.6877, 120.910032, 329.549103, -408.827749, 82.164004, 0
10.68, 728.818804, -685.156848, -36.944732, 377.088811, -373.859958, -1.030485, 0
10.71, 799.349656, -591.115712, -194.799496, 411.300913, -325.152367, -83.400586, 0
10.74, 819.501328, -470.20568, -335.8612, 431.292322, -269.231381, -161.167854, 0
10.77, 816.142716, -322.426752, -473.564292, 433.353292, -199.433197, -233.920095, 0
10.8, 789.27382, -178.006436, -584.398488, 421.880559, -124.34519, -297.947563, 0
10.83, 728.818804, -23.510284, -681.798236, 395.362745, -44.516952, -352.219773, 0
10.86, 638.13628, 130.985868, -738.89464, 354.143345, 41.562895, -395.637541, 0
10.89, 534.019308, 285.48202, -795.991044, 303.168687, 120.360648, -423.117141, 0
10.92, 409.750664, 439.978172, -819.501328, 241.064791, 196.960033, -435.689058, 0
10.95, 275.406184, 560.888204, -809.425492, 168.381249, 266.071227, -431.361021, 0
10.98, 127.627256, 661.646564, -772.48076, 91.232272, 324.121882, -412.194, 0
11.01, -33.58612, 738.89464, -698.591296, 7.075997, 375.78353, -379.493276, 0
11.04, -188.082272, 799.349656, -601.191548, -74.538415, 410.613923, -333.533645, 0
11.07, -332.502588, 832.935776, -486.99874, -153.404867, 431.704516, -277.750057, 0
11.1, -466.847068, 829.577164, -349.295648, -226.775399, 435.826456, -210.90593, 0
11.13, -581.039876, 802.708268, -214.951168, -291.558556, 422.636248, -135.268331, 0
11.16, -675.081012, 755.6877, -57.096404, -347.685639, 399.484685, -55.302695, 0
11.19, -738.89464, 671.7224, 90.682524, -390.141621, 358.746178, 28.578784, 0
11.22, -795.991044, 570.96404, 248.537288, -420.43788, 308.183714, 109.506206, 0
11.25, -806.06688, 433.260948, 399.674828, -433.902884, 247.453798, 185.4873, 0
11.28, -795.991044, 295.557856, 530.660696, -430.811429, 174.564159, 255.972474, 0
11.31, -755.6877, 144.420316, 634.777668, -414.461067, 98.376968, 316.290196, 0
11.34, -691.874072, -3.358612, 722.10158, -383.065624, 15.182479, 367.951844, 0
11.37, -594.474324, -161.213376, 779.197984, -338.479973, -69.248592, 405.598896, 0
11.4, -604.55016, -490.357352, 1259.4795, -283.177278, -144.886191, 425.109412, 0
11.43, -356.012872, -634.777668, 2801.082408, -249.102574, -250.270457, 289.497586, 0
11.46, -241.820064, -883.314956, 4037.051624, -197.16613, -329.343006, 301.313814, 0
11.49, -211.592556, -614.625996, 4164.67888, -120.772842, -398.866394, 216.951442, 0
11.52, 16.79306, -728.818804, 4705.415412, -50.83726, -466.947103, 130.802896, 0
11.55, 221.668392, -1101.624736, 4752.43598, 1.992271, -502.807981, 82.919693, 0
11.58, 342.578424, -1068.038616, 4873.346012, 129.635013, -487.7629, 90.68268, 0
11.61, 305.633692, -1081.473064, 4923.725192, 220.935984, -465.298327, 44.448253, 0
11.64, 211.592556, -906.82524, 4772.587652, 315.397109, -415.560251, 12.297121, 0
11.67, 594.474324, -785.915208, 4430.009228, 378.806286, -369.394523, -9.961355, 0
11.7, 628.060444, -913.542464, 4225.133896, 455.47437, -294.993506, -43.005574, 0
11.73, 470.20568, -879.956344, 3899.348532, 493.25882, -222.172566, -92.606252, 0
11.76, 466.847068, -705.30852, 3439.218688, 506.174232, -154.229255, -155.191041, 0
11.79, 288.840632, -419.8265, 2690.248212, 495.663285, -85.324158, -178.205206, 0
11.82, 392.957604, -268.68896, 1880.82272, 477.389351, -1.167883, -227.39369, 0
11.85, 426.543724, -221.668392, 1071.397228, 440.704085, 82.095305, -268.681789, 0
11.88, 214.951168, -23.510284, 154.496152, 383.477818, 146.878462, -281.940696, 0
11.91, 43.661956, 238.461452, -671.7224, 318.419865, 222.378663, -310.450781, 0
11.94, -167.9306, 584.398488, -1669.230164, 239.896908, 298.497155, -306.947132, 0
11.97, -90.682524, 708.667132, -2539.110672, 170.991811, 350.708395, -300.352028, 0
12, -43.661956, 735.536028, -3291.43976, 71.927853, 396.461929, -275.345592, 0
12.03, -248.537288, 856.44606, -3939.651876, -15.869469, 438.093523, -223.683944, 0
12.06, -429.902336, 953.845808, -4379.630048, -95.766406, 460.558096, -196.753936, 0
12.09, -624.701832, 1101.624736, -4708.774024, -170.923112, 459.733708, -139.321572, 0
12.12, -581.039876, 1064.680004, -4866.628788, -247.591196, 452.108119, -58.668946, 0
12.15, -409.750664, 1061.321392, -4856.552952, -306.534938, 430.467934, -27.823095, 0
12.18, -372.805932, 1131.852244, -4749.077368, -364.585593, 385.538788, 27.891794, 0
12.21, -463.488456, 1098.266124, -4399.78172, -409.926933, 327.350735, 80.996121, 0
12.24, -436.61956, 1098.266124, -3963.16216, -444.276433, 259.613521, 109.368808, 0
12.27, -288.840632, 923.6183, -3469.446196, -464.680036, 172.984082, 148.527238, 0
12.3, -53.737792, 772.48076, -2878.330484, -462.619066, 76.324589, 172.297092, 0
12.33, 104.116972, 738.89464, -2310.725056, -464.473939, -19.098322, 206.852689, 0
12.36, 144.420316, 554.17098, -1467.713444, -423.666733, -105.865159, 244.911935, 0
12.39, 231.744228, 463.488456, -745.611864, -383.615216, -204.654321, 252.881019, 0
12.42, 486.99874, 198.158108, 63.813628, -323.640989, -286.337432, 282.902482, 0
12.45, 715.384356, 3.358612, 799.349656, -261.193598, -349.67791, 287.299218, 0
12.48, 916.901076, 3.358612, 1457.637608, -172.022296, -405.736294, 264.010257, 0
12.51, 1010.942212, -83.9653, 2089.056664, -85.049362, -450.871537, 259.407424, 0
12.54, 1078.114452, -154.496152, 2683.530988, 3.297552, -481.648689, 218.256723, 0
12.57, 1249.403664, -396.316216, 3140.30222, 86.56074, -486.526318, 187.891765, 0
12.6, 1313.217292, -497.074576, 3513.108152, 174.632858, -479.381622, 140.970348, 0
12.63, 1356.879248, -446.695396, 3640.735408, 252.881019, -465.435725, 79.209947, 0
12.66, 1262.838112, -443.336784, 3667.604304, 315.122313, -420.231783, 42.318584, 0
12.69, 1182.231424, -450.054008, 3593.71484, 374.340851, -368.707533, -23.975951, 0
12.72, 1175.5142, -537.37792, 3271.288088, 417.209027, -309.557694, -79.553442, 0
12.75, 1017.659436, -530.660696, 2901.840768, 445.306918, -237.767239, -123.108608, 1
12.78, 876.597732, -379.523156, 2297.290608, 449.566256, -151.412596, -174.151965, 1
12.81, 671.7224, -288.840632, 1706.174896, 449.634955, -63.683973, -200.875876, 1
12.84, 419.8265, -218.30978, 1054.604168, 431.635817, 26.930008, -231.721727, 1
12.87, 235.10284, -272.047572, 389.598992, 402.301344, 120.91024, -247.041604, 1
12.9, -83.9653, -221.668392, -248.537288, 351.05189, 208.84496, -251.781835, 1
12.93, -372.805932, -100.75836, -950.487196, 296.230088, 288.604499, -263.048471, 1
12.96, -661.646564, 6.717224, -1514.734012, 226.775399, 355.105131, -254.735892, 1
12.99, -923.6183, 73.889464, -2068.904992, 141.588639, 410.476525, -239.75951, 1
13.02, -1115.059184, 33.58612, -2535.75206, 52.417337, 452.72641, -217.981927, 1
13.05, -1387.106756, 60.455016, -2898.482156, -37.578353, 472.099528, -187.685668, 1
13.08, -1602.057924, 83.9653, -3190.6814, -124.34519, 480.137311, -151.275198, 1
13.11, -1769.988524, 97.399748, -3325.02588, -209.806746, 470.794247, -102.155413, 1
13.14, -1860.671048, 57.096404, -3331.743104, -281.322405, 438.917911, -49.944173, 1
13.17, -1857.312436, -47.020568, -3200.757236, -348.30393, 398.179404, 3.43495, 1
13.2, -1921.126064, -110.834196, -2881.689096, -402.026548, 341.227933, 57.02017, 1
13.23, -1914.40884, -171.289212, -2455.145372, -445.16952, 275.963883, 110.467992, 1
13.26, -1850.595212, -225.027004, -1924.484676, -462.275571, 198.746207, 151.962188, 1
13.29, -1669.230164, -292.199244, -1330.010352, -467.771491, 111.429778, 190.021434, 1
13.32, -1434.127324, -409.750664, -678.439624, -458.634524, 28.097891, 222.722158, 1
13.35, -1232.610604, -480.281516, 47.020568, -430.05574, -62.790886, 243.331858, 1
13.38, -1000.866376, -557.529592, 738.89464, -390.416417, -151.412596, 261.74319, 1
13.41, -765.763536, -614.625996, 1440.844548, -333.808441, -228.630272, 265.590334, 1
13.44, -443.336784, -688.51546, 2065.54638, -268.544391, -303.924376, 264.697247, 1
13.47, -104.116972, -752.329088, 2636.51042, -190.777123, -365.203884, 259.957016, 1
13.5, 157.854764, -742.253252, 3140.30222, -104.216383, -420.300482, 237.835938, 1
13.53, 450.054008, -722.10158, 3553.411496, -19.304419, -457.466641, 216.264452, 1
13.56, 688.51546, -688.51546, 3875.838248, 68.355505, -478.557234, 180.060079, 1
13.59, 967.280256, -648.212116, 4047.12746, 152.923974, -484.465348, 134.718739, 1
13.62, 1249.403664, -584.398488, 4050.486072, 231.240834, -470.313354, 86.148546, 1
13.65, 1397.182592, -463.488456, 3946.3691, 301.519911, -438.643115, 29.403172, 1
13.68, 1538.244296, -332.502588, 3650.811244, 362.387225, -392.477387, -17.999138, 1
13.71, 1612.13376, -198.158108, 3244.419192, 413.499281, -331.953568, -71.515659, 1
13.74, 1675.947388, -67.17224, 2710.399884, 453.619497, -262.017986, -123.314705, 1
13.77, 1692.740448, 107.475584, 2031.96026, 467.496695, -179.441788, -160.961757, 1
13.8, 1622.209596, 308.992304, 1319.934516, 469.695063, -89.720894, -200.60108, 1
13.83, 1514.734012, 500.433188, 517.226248, 453.207303, 0.893087, -229.935553, 1
13.86, 1326.65174, 668.363788, -278.764796, 420.369181, 97.346483, -254.735892, 1
13.89, 1175.5142, 799.349656, -1098.266124, 378.325393, 185.418601, -272.185438, 1
13.92, 997.507764, 923.6183, -1904.333004, 320.618233, 270.67406, -277.269164, 1
13.95, 762.404924, 1044.528332, -2626.434584, 251.713136, 342.189719, -275.139495, 1
13.98, 534.019308, 1128.493632, -3278.005312, 172.090995, 404.293615, -258.99523, 1
14.01, 278.764796, 1182.231424, -3818.741844, 86.011148, 451.833323, -234.881881, 1
14.04, 50.37918, 1178.872812, -4248.64418, -1.923572, 481.236495, -204.585622, 1
14.07, -164.571988, 1175.5142, -4560.995096, -90.064389, 496.556372, -164.19061, 1
14.1, -389.598992, 1162.079752, -4708.774024, -175.18245, 489.549074, -117.681387, 1
14.13, -584.398488, 1108.34196, -4728.925696, -252.262728, 465.847919, -63.546575, 1
14.16, -742.253252, 1010.942212, -4540.843424, -320.549534, 428.68176, -11.884927, 1
14.19, -853.087448, 856.44606, -4201.623612, -376.607918, 374.890443, 40.807206, 1
14.22, -933.694136, 705.30852, -3731.417932, -422.773646, 311.275169, 93.842834, 1
14.25, -997.507764, 537.37792, -3110.074712, -450.115848, 235.431473, 141.245144, 1
14.28, -1000.866376, 359.371484, -2404.766192, -461.038989, 150.45081, 185.281203, 1
14.31, -963.921644, 174.647824, -1602.057924, -455.680467, 62.928284, 221.829071, 1
14.34, -876.597732, -36.944732, -742.253252, -434.589874, -31.60154, 253.49931, 1
14.37, -775.839372, -228.385616, 94.041136, -400.652568, -122.215521, 271.841943, 1
14.4, -638.13628, -426.543724, 1027.735272, -353.731151, -207.608378, 281.116308, 1
14.43, -480.281516, -617.984608, 1853.953824, -294.03172, -286.406131, 297.672767, 1
14.46, -295.557856, -819.501328, 2673.455152, -220.729887, -351.670181, 272.322836, 1
14.49, -221.668392, -671.7224, 3261.212252, -136.298816, -411.575709, 265.040742, 1
14.52, -60.455016, -463.488456, 3731.417932, -48.570193, -469.488966, 240.377801, 1
14.55, -204.875332, -245.178676, 4238.568344, 50.493765, -491.541345, 208.226669, 1
14.58, -144.420316, -10.075836, 4547.560648, 138.978077, -505.899436, 187.960464, 1
