SE RIBEIRO GONÇALVES FID=SEL-421-R117-V0-Z007007-D20060413
49:36,1
Cycles, IAW A, IBW B, ICW C, VAY A, VBY B, VCY C, TRIP
9.63, -83.9653, -248.537288, 345.937036, -340.197448, 395.087949, -57.363665, 0
9.66, -20.151672, -292.199244, 335.8612, -382.928226, 359.227071, 24.525543, 0
9.69, 47.020568, -312.350916, 302.27508, -411.163515, 310.931674, 103.804189, 0
9.72, 104.116972, -335.8612, 255.254512, -422.773646, 248.965176, 179.30439, 0
9.75, 164.571988, -335.8612, 194.799496, -423.941529, 181.296661, 251.094845, 0
9.78, 218.30978, -332.502588, 134.34448, -409.652137, 105.865159, 310.175985, 0
9.81, 268.68896, -322.426752, 70.530852, -378.394092, 24.388145, 358.333984, 0
9.84, 308.992304, -295.557856, -3.358612, -336.075508, -56.539277, 394.607056, 0
9.87, 329.143976, -261.971736, -67.17224, -280.498017, -134.856137, 413.705378, 0
9.9, 335.8612, -201.51672, -134.34448, -213.859987, -211.524221, 422.017957, 0
9.93, 342.578424, -147.778928, -188.082272, -143.031318, -277.818756, 416.865532, 0
9.96, 329.143976, -77.248076, -238.461452, -64.920555, -333.808441, 395.431444, 0
9.99, 322.426752, -16.79306, -288.840632, 17.86174, -377.707102, 359.29577, 0
10.02, 295.557856, 47.020568, -322.426752, 97.071687, -406.629381, 311.756062, 0
10.05, 258.613124, 110.834196, -335.8612, 172.228393, -420.506579, 251.781835, 0
10.08, 194.799496, 174.647824, -356.012872, 244.499741, -424.078927, 183.220233, 0
10.11, 130.985868, 225.027004, -352.65426, 304.748764, -411.50701, 110.193196, 0
10.14, 70.530852, 265.330348, -339.219812, 355.105131, -385.057895, 30.364958, 0
10.17, 0, 308.992304, -319.06814, 393.576571, -345.075077, -50.768561, 0
10.2, -53.737792, 332.502588, -272.047572, 416.041144, -292.382944, -128.879324, 0
10.23, -117.55142, 339.219812, -218.30978, 423.460636, -226.844098, -204.242127, 0
10.26, -181.365048, 352.65426, -157.854764, 421.12487, -157.595506, -272.254137, 0
10.29, -225.027004, 339.219812, -90.682524, 400.789966, -79.141248, -328.38122, 0
10.32, -278.764796, 322.426752, -30.227508, 365.822175, 2.541863, -372.34858, 0
10.35, -305.633692, 295.557856, 33.58612, 319.931243, 82.988392, -403.744023, 0
10.38, -322.426752, 245.178676, 100.75836, 258.926531, 160.206068, -417.621221, 0
10.41, -335.8612, 191.440884, 161.213376, 191.464113, 234.744483, -422.979743, 0
10.44, -319.06814, 130.985868, 228.385616, 117.47529, 297.191874, -411.369612, 0
10.47, -319.06814, 70.530852, 272.047572, 37.303557, 349.884007, -385.263992, 0
10.5, -295.557856, 3.358612, 308.992304, -45.410039, 389.111136, -344.594184, 0
10.53, -275.406184, -57.096404, 335.8612, -123.246006, 412.468796, -293.138633, 0
10.56, -225.027004, -124.268644, 342.578424, -198.059217, 423.529335, -229.660757, 0
10.59, -164.571988, -184.72366, 359.371484, -266.689518, 422.086656, -160.06867, 0
10.62, -107.475584, -231.744228, 349.295648, -323.091397, 404.362314, -84.568469, 0
10.65, -43.661956, -272.047572, 345.937036, -369.394523, 372.554677, -3.641047, 0
10.68, 23.510284, -319.06814, 319.06814, -403.194431, 328.862113, 77.355074, 0
10.71, 87.323912, -332.502588, 272.047572, -419.407395, 270.811458, 153.404867, 0
10.74, 161.213376, -342.578424, 214.951168, -424.55982, 203.692535, 228.218078, 0
10.77, 204.875332, -335.8612, 151.13754, -415.903746, 131.627284, 291.627255, 0
10.8, 245.178676, -325.785364, 87.323912, -391.446902, 51.180755, 343.838495, 0
10.83, 285.48202, -298.916468, 10.075836, -352.219773, -30.777152, 383.890012, 0
10.86, 319.06814, -268.68896, -47.020568, -301.107717, -108.681818, 409.583438, 0
10.89, 332.502588, -221.668392, -107.475584, -237.561142, -187.273474, 419.75089, 0
10.92, 345.937036, -161.213376, -167.9306, -168.449948, -257.002959, 420.369181, 0
10.95, 339.219812, -87.323912, -214.951168, -93.774135, -317.732875, 401.408257, 0
10.98, 352.65426, -13.434448, 1148.645304, 41.494196, -334.56413, 208.776261, 0
11.01, 211.592556, 251.8959, 1141.92808, -32.28853, -505.006349, 83.12579, 0
11.04, 268.68896, 329.143976, 893.390792, 116.376106, -448.810567, 72.340047, 0
11.07, 359.371484, 356.012872, 661.646564, 216.195753, -456.84835, -8.724773, 0
11.1, 483.640128, 208.233944, 876.597732, 260.300511, -444.070336, -50.081571, 0
11.13, 117.55142, 201.51672, 977.356092, 340.334846, -400.996063, -59.218538, 0
11.16, 100.75836, 611.267384, 785.915208, 381.897741, -365.547379, -34.761694, 0
11.19, 107.475584, 668.363788, 389.598992, 509.196988, -228.355476, -91.919262, 0
11.22, 184.72366, 500.433188, 6.717224, 461.65728, -204.104729, -145.64188, 0
11.25, 255.254512, 231.744228, 134.34448, 497.449459, -103.254597, -224.783128, 0
11.28, -188.082272, 208.233944, -83.9653, 434.452476, -80.583927, -293.069934, 0
11.31, -241.820064, 480.281516, -463.488456, 429.780944, 39.089731, -290.59677, 0
11.34, -147.778928, 490.357352, -1017.659436, 341.571428, 51.112056, -357.440897, 0
11.37, 87.323912, 211.592556, -1303.141456, 270.880157, 132.657769, -320.206039, 0
11.4, 184.72366, -6.717224, -1494.58234, 181.983651, 176.212935, -364.722991, 0
11.43, -154.496152, 16.79306, -1746.47824, 98.308269, 249.033875, -300.008533, 0
11.46, -282.123408, 154.496152, -2062.187768, 41.768992, 312.58045, -289.978479, 0
11.49, -107.475584, 100.75836, -2351.0284, -66.775428, 344.525485, -251.575738, 0
11.52, 171.289212, -241.820064, -2408.124804, -121.528531, 401.408257, -176.144236, 0
11.55, 201.51672, -446.695396, -2414.842028, -207.402281, 404.568411, -144.2679, 0
11.58, -80.606688, -335.8612, -2384.61452, -262.567578, 428.956556, -20.197506, 0
11.61, -285.48202, -315.709528, -2293.931996, -321.854815, 410.13303, 12.778014, 0
11.64, -171.289212, -439.978172, -2075.622216, -371.111998, 379.768072, 108.613119, 0
11.67, 63.813628, -678.439624, -1817.009092, -408.415555, 336.693799, 163.366222, 0
11.7, 47.020568, -795.991044, -1457.637608, -438.093523, 281.253706, 236.187162, 0
11.73, -198.158108, -574.322652, -1135.210856, -454.649982, 207.402281, 273.490719, 0
11.76, -443.336784, -617.984608, -584.398488, -450.596741, 136.161418, 311.618664, 0
11.79, -352.65426, -705.30852, -70.530852, -440.36059, 49.875474, 363.692506, 0
11.82, -134.34448, -846.370224, 369.44732, -408.965147, -31.120647, 376.607918, 0
11.85, -137.703092, -782.556596, 799.349656, -353.456355, -109.025313, 411.713107, 0
11.88, -345.937036, -466.847068, 1209.10032, -293.276031, -192.151103, 407.453769, 0
11.91, -517.226248, -406.392052, 1820.367704, -226.363205, -264.697247, 425.521606, 0
11.94, -466.847068, -426.543724, 2206.608084, -143.306114, -321.717417, 396.118434, 0
11.97, -288.840632, -470.20568, 2485.37288, -42.868176, -361.494138, 377.981898, 0
12, -282.123408, -261.971736, 2690.248212, 49.257183, -392.614785, 339.647856, 0
12.03, -436.61956, 36.944732, 2982.447456, 138.703281, -400.858665, 259.063929, 0
12.06, -513.867636, 127.627256, 3234.343356, 220.729887, -407.453769, 185.762096, 0
12.09, -466.847068, 83.9653, 3278.005312, 316.839788, -383.821313, 111.361079, 0
12.12, -302.27508, 43.661956, 3150.378056, 382.928226, -362.868118, 32.563326, 1
12.15, -268.68896, 245.178676, 2864.896036, 421.81186, -327.144638, -47.471009, 1
12.18, -335.8612, 483.640128, 2676.813764, 461.65728, -290.59677, -143.374813, 1
12.21, -298.916468, 560.888204, 2434.9937, 464.886133, -242.163975, -204.242127, 1
12.24, -198.158108, 507.150412, 2028.601648, 486.732415, -162.473135, -276.101281, 1
12.27, -6.717224, 443.336784, 1430.768712, 471.000344, -95.354212, -338.411274, 1
12.3, 77.248076, 574.322652, 806.06688, 466.054016, 2.198368, -387.943253, 1
12.33, 70.530852, 712.025744, 315.709528, 430.399235, 79.896937, -434.452476, 1
12.36, 194.799496, 681.798236, -141.061704, 382.447333, 166.663774, -437.200436, 1
12.39, 342.578424, 601.191548, -712.025744, 330.785685, 248.69038, -441.597172, 1
12.42, 510.509024, 483.640128, -1373.672308, 254.323698, 315.32841, -424.491121, 1
12.45, 557.529592, 497.074576, -1900.974392, 177.999109, 374.340851, -398.522899, 1
12.48, 587.7571, 520.58486, -2250.27004, 66.569331, 395.912337, -377.775801, 1
12.51, 658.287952, 443.336784, -2535.75206, -29.403172, 421.81186, -321.030427, 1
12.54, 782.556596, 359.371484, -2838.02714, -124.001695, 424.697218, -269.574876, 1
12.57, 886.673568, 238.461452, -3147.019444, -217.707131, 425.865101, -193.181588, 1
12.6, 879.956344, 194.799496, -3274.6467, -294.993506, 408.827749, -132.657769, 1
12.63, 866.521896, 174.647824, -3190.6814, -367.333553, 370.081513, -57.638461, 1
12.66, 873.23912, 100.75836, -3026.109412, -412.812291, 341.365331, 32.906821, 1
12.69, 900.108016, 53.737792, -2868.254648, -453.344701, 286.268733, 114.589932, 1
12.72, 916.901076, -36.944732, -2653.30348, -467.496695, 225.195322, 201.425468, 1
12.75, 809.425492, -70.530852, -2280.497548, -478.007642, 152.580479, 267.9261, 1
12.78, 705.30852, -104.116972, -1753.195464, -478.83203, 69.592087, 331.197879, 1
12.81, 611.267384, -124.268644, -1222.534768, -454.856079, -14.289392, 382.447333, 1
12.84, 527.302084, -137.703092, -701.949908, -424.216325, -105.521664, 411.438311, 1
12.87, 429.902336, -167.9306, -188.082272, -370.905901, -182.601942, 430.399235, 1
12.9, 272.047572, -174.647824, 379.523156, -307.290627, -264.697247, 426.139897, 1
12.93, 97.399748, -164.571988, 960.563032, -237.355045, -337.792983, 411.919204, 1
12.96, -47.020568, -117.55142, 1440.844548, -150.45081, -388.83634, 391.859096, 1
12.99, -171.289212, -94.041136, 1870.746884, -59.699431, -432.11671, 355.17383, 1
13.02, -272.047572, -87.323912, 2246.911428, 31.395443, -454.78738, 314.297925, 1
13.05, -413.109276, -53.737792, 2569.33818, 117.750086, -468.252384, 252.331427, 1
13.08, -574.322652, -23.510284, 2827.951304, 198.952304, -463.237357, 189.265745, 1
13.11, -698.591296, 10.075836, 2955.57856, 273.696816, -439.467503, 120.498046, 1
13.14, -765.763536, 30.227508, 2982.447456, 331.197879, -408.690351, 40.120216, 1
13.17, -806.06688, 33.58612, 2895.123544, 384.096109, -359.776663, -40.395012, 1
13.2, -849.728836, 50.37918, 2740.627392, 414.323669, -303.237386, -122.28422, 1
13.23, -890.03218, 50.37918, 2525.676224, 432.185409, -231.996523, -193.387685, 1
13.26, -913.542464, 53.737792, 2206.608084, 439.192707, -159.312981, -260.231812, 1
13.29, -903.466628, 33.58612, 1803.574644, 426.689489, -74.332318, -318.007671, 1
13.32, -849.728836, -3.358612, 1350.162024, 405.049304, 17.724342, -360.66975, 1
13.35, -782.556596, -30.227508, 863.163284, 362.455924, 102.155413, -396.39323, 1
13.38, -708.667132, -57.096404, 379.523156, 309.83249, 189.746638, -415.62895, 1
13.41, -631.419056, -87.323912, -124.268644, 245.530226, 267.9261, -424.834616, 1
13.44, -530.660696, -157.854764, -621.34322, 176.212935, 334.495431, -416.659435, 1
13.47, -409.750664, -221.668392, -1068.038616, 96.796891, 387.531059, -393.64527, 1
13.5, -292.199244, -258.613124, -1494.58234, 9.823957, 422.49885, -357.028703, 1
13.53, -184.72366, -285.48202, -1864.02966, -70.622572, 445.306918, -304.405269, 1
13.56, -80.606688, -295.557856, -2152.870292, -153.542265, 452.382915, -241.13349, 1
13.59, 26.868896, -349.295648, -2351.0284, -227.324991, 449.703654, -174.426761, 1
13.62, 147.778928, -382.881768, -2485.37288, -292.382944, 427.513877, -102.155413, 1
13.65, 238.461452, -382.881768, -2529.034836, -345.006378, 391.378203, -25.830824, 1
13.68, 335.8612, -366.088708, -2471.938432, -386.500574, 341.777525, 48.0893, 1
13.71, 389.598992, -329.143976, -2340.952564, -414.392368, 280.841512, 117.818785, 1
13.74, 466.847068, -319.06814, -2122.642784, -426.826887, 210.081542, 185.212504, 1
13.77, 520.58486, -298.916468, -1850.595212, -427.445178, 133.756953, 247.522497, 1
13.8, 540.736532, -245.178676, -1514.734012, -408.484254, 49.051086, 299.046747, 1
13.83, 550.812368, -201.51672, -1101.624736, -374.890443, -39.84542, 343.563699, 1
13.86, 564.246816, -251.8959, -624.701832, -330.716986, -110.467992, 374.272152, 1
13.89, 544.095144, -282.123408, -151.13754, -265.86513, -187.410872, 395.294046, 1
13.92, 547.453756, -214.951168, 43.661956, -199.364498, -252.12533, 357.990489, 1
