SE RIBEIRO GONÇALVES FID=SEL-421-R117-V0-Z007007-D20060413
41:47,5
Cycles, IAW A, IBW B, ICW C, VAY A, VBY B, VCY C, TRIP
9.63, -114.192808, -429.902336, 550.812368, -116.238708, 411.300913, -292.863837, 0
9.66, -6.717224, -493.715964, 517.226248, -192.838093, 423.529335, -230.14165, 0
9.69, 110.834196, -534.019308, 450.054008, -260.918802, 421.605763, -161.305252, 0
9.72, 211.592556, -550.812368, 362.730096, -320.274738, 406.01109, -86.285944, 0
9.75, 298.916468, -557.529592, 278.764796, -367.127456, 375.989627, -10.098753, 0
9.78, 382.881768, -544.095144, 184.72366, -401.270859, 329.961297, 71.172164, 0
9.81, 450.054008, -510.509024, 87.323912, -419.132599, 271.567147, 148.664636, 0
9.84, 510.509024, -463.488456, -20.151672, -424.491121, 204.03603, 222.58476, 0
9.87, 534.019308, -379.523156, -134.34448, -415.835047, 131.695983, 288.192305, 0
9.9, 547.453756, -298.916468, -251.8959, -391.103407, 54.753103, 340.815739, 0
9.93, 554.17098, -204.875332, -342.578424, -354.967733, -22.189777, 381.073353, 0
9.96, 537.37792, -120.910032, -413.109276, -302.893891, -100.575336, 406.217187, 0
9.99, 493.715964, -13.434448, -470.20568, -237.01155, -180.609671, 419.338696, 0
10.02, 436.61956, 100.75836, -523.943472, -170.37352, -249.720865, 419.888288, 0
10.05, 345.937036, 211.592556, -560.888204, -94.529824, -312.717848, 404.774508, 0
10.08, 278.764796, 302.27508, -564.246816, -15.663372, -362.387225, 375.714831, 0
10.11, 188.082272, 382.881768, -554.17098, 62.035197, -394.675755, 330.716986, 0
10.14, 90.682524, 456.771232, -527.302084, 141.313843, -417.209027, 273.284622, 0
10.17, -26.868896, 513.867636, -480.281516, 215.302666, -424.765917, 208.982358, 0
10.2, -130.985868, 544.095144, -403.03344, 280.223221, -418.170813, 137.535398, 0
10.23, -231.744228, 560.888204, -329.143976, 337.31209, -399.278588, 61.760401, 0
10.26, -322.426752, 570.96404, -231.744228, 379.012383, -363.486409, -15.11378, 0
10.29, -399.674828, 550.812368, -137.703092, 408.827749, -312.992644, -96.522095, 0
10.32, -463.488456, 507.150412, -40.303344, 421.056171, -251.094845, -172.571888, 0
10.35, -507.150412, 443.336784, 73.889464, 423.735432, -182.533243, -245.324129, 0
10.38, -534.019308, 359.371484, 188.082272, 409.239943, -107.85743, -306.466239, 0
10.41, -540.736532, 278.764796, 295.557856, 380.248965, -30.639754, -354.48684, 0
10.44, -544.095144, 184.72366, 382.881768, 340.540943, 46.71532, -391.378203, 0
10.47, -517.226248, 94.041136, 446.695396, 282.146793, 126.40616, -412.262699, 0
10.5, -473.564292, -16.79306, 510.509024, 215.508763, 203.761234, -421.330967, 0
10.53, -399.674828, -120.910032, 544.095144, 146.191472, 270.330565, -417.00293, 0
10.56, -319.06814, -238.461452, 567.605428, 68.355505, 330.991782, -397.561113, 0
10.59, -241.820064, -325.785364, 577.681264, -8.999569, 373.997356, -364.036001, 0
10.62, -147.778928, -396.316216, 557.529592, -87.659924, 403.194431, -313.610935, 0
10.65, -47.020568, -466.847068, 530.660696, -166.663774, 421.468365, -253.49931, 0
10.68, 70.530852, -523.943472, 463.488456, -237.423744, 424.078927, -187.204775, 0
10.71, 171.289212, -544.095144, 396.316216, -300.145931, 413.224485, -113.490748, 0
10.74, 275.406184, -554.17098, 295.557856, -352.219773, 389.385932, -37.715751, 0
10.77, 356.012872, -554.17098, 221.668392, -390.759912, 348.029134, 41.631594, 0
10.8, 439.978172, -523.943472, 127.627256, -414.94196, 294.100419, 121.665929, 0
10.83, 483.640128, -480.281516, 26.868896, -423.323238, 228.630272, 196.410441, 0
10.86, 530.660696, -409.750664, -100.75836, -421.468365, 158.763389, 266.277324, 0
10.89, 547.453756, -322.426752, -208.233944, -401.545655, 82.4388, 323.297494, 0
10.92, 550.812368, -241.820064, -308.992304, -369.188426, 5.633318, 367.883145, 0
10.95, 547.453756, -157.854764, -382.881768, -323.640989, -72.340047, 399.14119, 0
10.98, 507.150412, -43.661956, -450.054008, -261.74319, -152.168285, 415.903746, 0
11.01, 450.054008, 67.17224, -510.509024, -194.967762, -226.01971, 421.674462, 0
11.04, 389.598992, 174.647824, -540.736532, -123.039909, -290.459372, 411.919204, 0
11.07, 305.633692, 275.406184, -564.246816, -43.417768, -347.342144, 387.393661, 0
11.1, 218.30978, 362.730096, -560.888204, 32.906821, -384.508303, 348.784823, 0
11.13, 120.910032, 429.902336, -537.37792, 112.597661, -410.751321, 293.825623, 0
11.16, 20.151672, 500.433188, -500.433188, 189.60924, -424.422422, 232.133921, 0
11.19, -87.323912, 540.736532, -433.260948, 257.483852, -422.911044, 163.160125, 0
11.22, -10.075836, 245.178676, -261.971736, 315.740604, -408.621652, 86.423342, 0
11.25, 369.44732, 648.212116, -577.681264, 210.837231, -378.943684, -70.622572, 0
11.28, 987.431928, 675.081012, -560.888204, 239.07252, -419.613492, -47.196213, 0
11.31, 1071.397228, 725.460192, -621.34322, 202.868147, -260.025715, -150.244713, 0
11.34, 1350.162024, 681.798236, -950.487196, 168.449948, -262.086685, -130.940294, 0
11.37, 1995.015528, 114.192808, -822.85994, 153.061372, -118.643173, -117.750086, 0
11.4, 2035.318872, 863.163284, -1622.209596, 62.790886, -97.483881, -139.939863, 0
11.43, 2149.51168, 450.054008, -1508.016788, 154.916245, 81.408315, -65.744943, 0
11.46, 2176.380576, 409.750664, -1702.816284, 5.221124, 116.925698, -144.061803, 0
11.49, 2240.194204, 178.006436, -1759.912688, 3.709746, 223.821342, -59.836829, 0
11.52, 2310.725056, -63.813628, -1894.257168, -107.788731, 271.292351, -153.336168, 0
11.55, 2109.208336, 114.192808, -2021.884424, -169.617831, 347.342144, -62.928284, 0
11.58, 1860.671048, -201.51672, -1712.89212, -225.538817, 378.600189, -109.849701, 0
11.61, 1383.748144, -218.30978, -1501.299564, -317.045885, 381.348149, -69.317291, 0
11.64, 1051.245556, -413.109276, -1209.10032, -336.281605, 420.43788, -14.632887, 0
11.67, 473.564292, -463.488456, -1131.852244, -416.31594, 389.592029, -8.656074, 0
11.7, -214.951168, -443.336784, -698.591296, -375.302637, 440.772784, 90.133088, 0
11.73, -883.314956, -601.191548, 10.075836, -461.451183, 356.204315, 41.013303, 0
11.76, -1682.664612, -607.908772, 594.474324, -404.293615, 379.493276, 174.358062, 0
11.79, -2290.573384, -675.081012, 1118.417796, -427.239081, 300.21463, 145.64188, 0
11.82, -3103.357488, -628.060444, 1675.947388, -382.378634, 244.224945, 232.340018, 0
11.85, -3842.252128, -577.681264, 2233.47698, -316.771089, 190.639725, 253.224514, 0
11.88, -4446.802288, -584.398488, 3046.261084, -291.833352, 64.096167, 228.424175, 0
11.91, -5007.690492, -500.433188, 3586.997616, -130.322003, 34.761694, 290.528071, 0
11.94, -5424.15838, -419.8265, 3953.086324, -115.070825, -85.324158, 222.516061, 0
11.97, -5709.6404, -322.426752, 4235.209732, -26.036921, -134.375244, 253.568009, 0
12, -5864.136552, -275.406184, 4513.974528, 7.282094, -215.646161, 177.037323, 0
12.03, -5790.247088, -204.875332, 4846.477116, 103.529393, -293.276031, 146.741064, 0
12.06, -5524.91674, -63.813628, 4822.966832, 180.472273, -318.351166, 126.887053, 0
12.09, -5121.8833, 50.37918, 4658.394844, 296.573583, -387.668457, 51.730347, 0
12.12, -4614.732888, 147.778928, 4329.250868, 368.776232, -394.057464, 35.72348, 0
12.15, -4090.789416, 204.875332, 4003.465504, 398.660297, -418.170813, -56.745374, 0
12.18, -3341.81894, 319.06814, 3533.259824, 455.543069, -431.704516, -108.956614, 0
12.21, -2478.655656, 429.902336, 2874.971872, 487.350706, -414.598465, -164.259309, 0
12.24, -1504.658176, 473.564292, 2156.228904, 510.090075, -404.087518, -207.058786, 0
12.27, -644.853504, 550.812368, 1330.010352, 551.515572, -353.250258, -260.987501, 0
12.3, 319.06814, 557.529592, 463.488456, 551.034679, -293.276031, -309.420296, 0
12.33, 1380.389532, 547.453756, -463.488456, 537.981869, -226.844098, -337.31209, 0
12.36, 2461.862596, 510.509024, -1424.051488, 524.17337, -141.382542, -380.386363, 1
12.39, 3429.142852, 443.336784, -2290.573384, 463.924347, -67.874612, -384.370905, 1
12.42, 4218.416672, 419.8265, -3163.812504, 426.414693, 23.35766, -388.83634, 1
12.45, 4974.104372, 359.371484, -4030.3344, 345.006378, 89.99569, -383.683915, 1
12.48, 5645.826772, 255.254512, -4742.360144, 252.468825, 162.885329, -364.242098, 1
12.51, 6169.770244, 127.627256, -5323.40002, 154.641449, 226.500603, -340.678341, 1
12.54, 6458.610876, 26.868896, -5770.095416, 59.287237, 276.376077, -309.420296, 1
12.57, 6542.576176, -10.075836, -6119.391064, -35.311286, 350.433599, -259.476123, 1
12.6, 6445.176428, -80.606688, -6273.887216, -145.64188, 370.768503, -194.143374, 1
12.63, 6203.356364, -184.72366, -6220.149424, -231.172135, 410.82002, -120.085852, 1
12.66, 5780.171252, -282.123408, -5971.612136, -322.335708, 423.254539, -32.219831, 1
12.69, 5232.717496, -356.012872, -5585.371756, -351.120589, 433.215894, 60.042926, 1
12.72, 4540.843424, -359.371484, -5118.524688, -379.90547, 420.850074, 129.360217, 1
12.75, 3694.4732, -369.44732, -4537.484812, -424.903315, 387.324962, 159.450379, 1
12.78, 2743.986004, -399.674828, -3754.928216, -426.964285, 357.853091, 228.424175, 1
12.81, 1810.291868, -450.054008, -2891.764932, -456.985748, 288.879295, 260.300511, 1
12.84, 856.44606, -460.129844, -1958.070796, -460.832892, 221.142081, 315.191012, 1
12.87, -164.571988, -352.65426, -1057.96278, -458.840621, 138.77198, 362.387225, 1
12.9, -923.6183, -319.06814, -174.647824, -416.522037, 61.8291, 389.798126, 1
12.93, -1360.23786, -238.461452, -10.075836, -76.461987, -28.235289, 133.825652, 1
12.96, -2183.0978, -308.992304, 994.149152, -268.132197, -106.826945, 298.497155, 1
12.99, -3052.978308, 3.358612, 1833.802152, -113.078554, -196.685237, 294.443914, 1
13.02, -3765.004052, 161.213376, 2670.09654, -25.899523, -265.040742, 206.852689, 1
13.05, -3227.626132, 120.910032, 2408.124804, -201.425468, -332.915354, 455.611768, 1
13.08, -3640.735408, 255.254512, 2804.44102, 126.612257, -396.668026, 184.11332, 1
13.11, -4067.279132, 261.971736, 3435.860076, 3.984542, -400.927364, 330.923083, 1
13.14, -4567.71232, 483.640128, 4030.3344, 124.413889, -429.162653, 206.715291, 1
13.17, -4151.244432, 554.17098, 3973.237996, 176.625129, -459.665009, 201.013274, 1
13.2, -3748.210992, 523.943472, 3801.948784, 113.696845, -451.558527, 175.594644, 1
13.23, -3664.245692, 577.681264, 3882.555472, 328.175123, -410.545224, 29.609269, 1
13.26, -3600.432064, 500.433188, 3996.74828, 190.364929, -388.492845, 84.980663, 1
13.29, -3365.329224, 570.96404, 3848.969352, 352.838064, -344.937679, -85.530255, 1
13.32, -2502.16594, 557.529592, 3220.908908, 222.103867, -295.474399, -8.793472, 1
13.35, -1944.636348, 446.695396, 2824.592692, 294.650011, -219.218509, -156.015429, 1
13.38, -1524.809848, 416.467888, 2438.352312, 329.06821, -123.314705, -158.832088, 1
13.41, -1296.424232, 251.8959, 2267.0631, 235.019279, -55.096598, -211.386823, 1
13.44, -607.908772, 208.233944, 1467.713444, 277.54396, 31.670239, -227.187593, 1
13.47, 47.020568, 90.682524, 886.673568, 150.656907, 105.178169, -241.957878, 1
13.5, 493.715964, -33.58612, 426.543724, 183.769825, 202.868147, -297.191874, 1
13.53, 654.92934, -161.213376, 188.082272, 99.750948, 275.895184, -264.147655, 1
13.56, 933.694136, -342.578424, -228.385616, 55.165297, 317.114584, -300.420727, 1
13.59, 1259.4795, -436.61956, -779.197984, -0.893087, 396.255832, -237.835938, 1
13.62, 1508.016788, -523.943472, -1162.079752, -56.264481, 404.431013, -267.9261, 1
13.65, 1518.092624, -631.419056, -1306.500068, -64.989254, 458.084932, -220.317693, 1
13.68, 1313.217292, -728.818804, -1266.196724, -122.215521, 450.253246, -197.715722, 1
13.71, 1202.383096, -775.839372, -1417.334264, -156.496322, 451.283731, -149.901218, 1
13.74, 1101.624736, -785.915208, -1555.037356, -189.334444, 434.658573, -89.377399, 1
13.77, 890.03218, -819.501328, -1484.506504, -219.355907, 382.309935, -62.241294, 1
13.8, 399.674828, -819.501328, -1071.397228, -217.294937, 344.937679, 14.289392, 1
13.83, -57.096404, -728.818804, -806.06688, -231.859125, 266.964314, 40.944604, 1
13.86, -433.260948, -651.570728, -584.398488, -213.447793, 208.501465, 102.979801, 1
13.89, -775.839372, -537.37792, -352.65426, -196.273043, 111.567176, 133.482157, 1
13.92, -1215.817544, -470.20568, 130.985868, -163.434921, 38.196644, 153.542265, 1
13.95, -1665.871552, -335.8612, 570.96404, -117.200494, -46.371825, 178.342604, 1
13.98, -2031.96026, -167.9306, 890.03218, -83.263188, -125.100879, 190.227531, 1
14.01, -2246.911428, 13.434448, 1135.210856, -30.433657, -206.646592, 221.485576, 1
